2,20,53,2620.0
2,21,52,2718.0
2,22,51,2535.0
2,23,50,2704.0
2,24,49,2640.0
2,25,48,2726.0
2,26,47,2699.0
2,27,46,2678.0
2,28,45,2792.0
2,29,44,2792.0
2,30,43,2692.0
2,31,42,2763.0
2,32,41,2878.0
2,33,40,2914.0
2,34,39,3064.0
2,35,38,2922.0
2,36,37,2947.0
2,37,36,2987.0
2,38,35,3071.0
2,39,34,3052.0
2,40,33,3214.0
2,41,32,3275.0
2,42,31,3221.0
2,43,30,3204.0
2,44,29,3410.0
2,45,28,3461.0
2,46,27,3385.0
2,47,26,3339.0
2,48,25,3492.0
2,49,24,3359.0
2,50,23,3525.0
2,51,22,3621.0
2,52,21,3555.0
2,53,20,3575.0
2,54,19,3655.0
2,55,18,3639.0
2,56,17,3743.0
2,57,16,3643.0
2,58,15,3729.0
2,59,14,3866.0
2,60,13,3914.0
2,61,12,3900.0
2,62,11,3952.0
2,63,10,3989.0
2,64,9,4001.0
2,65,8,4095.0
2,66,7,4135.0
2,67,6,4076.0
2,68,5,4149.0
2,69,4,4074.0
2,70,3,4148.0
2,71,2,4238.0
2,72,1,4242.0
3,1,71,2629.0
3,2,70,2465.0
3,3,69,2543.0
3,4,68,2622.0
3,5,67,2574.0
3,6,66,2500.0
3,7,65,2522.0
3,8,64,2488.0
3,9,63,2505.0
3,10,62,2485.0
3,11,61,2498.0
3,12,60,2396.0
3,13,59,2504.0
3,14,58,2612.0
3,15,57,2548.0
3,16,56,2526.0
3,17,55,2628.0
3,18,54,2588.0
3,19,53,2572.0
3,20,52,2661.0
3,21,51,2708.0
3,22,50,2491.0
3,23,49,2547.0
3,24,48,2706.0
3,25,47,2733.0
3,26,46,2760.0
3,27,45,2770.0
3,28,44,2911.0
3,29,43,2736.0
3,30,42,2977.0
3,31,41,2881.0
3,32,40,2809.0
3,33,39,2894.0
3,34,38,3038.0
3,35,37,3048.0
3,36,36,3028.0
3,37,35,3121.0
3,38,34,2975.0
3,39,33,2943.0
3,40,32,3272.0
3,41,31,3180.0
3,42,30,3224.0
3,43,29,3205.0
3,44,28,3305.0
3,45,27,3360.0
3,46,26,3270.0
3,47,25,3358.0
3,48,24,3432.0
3,49,23,3527.0
3,50,22,3511.0
3,51,21,3569.0
3,52,20,3550.0
3,53,19,3532.0
3,54,18,3749.0
3,55,17,3565.0
3,56,16,3681.0
3,57,15,3685.0
3,58,14,3722.0
3,59,13,3854.0
3,60,12,3752.0
3,61,11,3949.0
3,62,10,3985.0
3,63,9,4016.0
3,64,8,4036.0
3,65,7,4016.0
3,66,6,4113.0
3,67,5,4074.0
3,68,4,4126.0
3,69,3,4187.0
3,70,2,4158.0
3,71,1,4304.0
4,1,70,2565.0
4,2,69,2536.0
4,3,68,2589.0
4,4,67,2495.0
4,5,66,2445.0
4,6,65,2523.0
4,7,64,2458.0
4,8,63,2443.0
4,9,62,2486.0
4,10,61,2678.0
4,11,60,2502.0
4,12,59,2489.0
4,13,58,2527.0
4,14,57,2505.0
4,15,56,2477.0
4,16,55,2607.0
4,17,54,2534.0
4,18,53,2431.0
4,19,52,2580.0
4,20,51,2545.0
4,21,50,2639.0
4,22,49,2702.0
4,23,48,2707.0
4,24,47,2578.0
4,25,46,2627.0
4,26,45,2846.0
4,27,44,2736.0
4,28,43,2704.0
4,29,42,2793.0
4,30,41,2884.0
4,31,40,2749.0
4,32,39,2850.0
4,33,38,2892.0
4,34,37,3039.0
4,35,36,3041.0
4,36,35,2939.0
4,37,34,3141.0
4,38,33,3185.0
4,39,32,3006.0
4,40,31,3160.0
4,41,30,3091.0
4,42,29,3228.0
4,43,28,3233.0
4,44,27,3352.0
4,45,26,3226.0
4,46,25,3401.0
4,47,24,3538.0
4,48,23,3357.0
4,49,22,3491.0
4,50,21,3473.0
4,51,20,3457.0
4,52,19,3558.0
4,53,18,3548.0
4,54,17,3588.0
4,55,16,3744.0
4,56,15,3707.0
4,57,14,3772.0
4,58,13,3682.0
4,59,12,3894.0
4,60,11,3840.0
4,61,10,3906.0
4,62,9,3960.0
4,63,8,4005.0
4,64,7,3996.0
4,65,6,3966.0
4,66,5,4051.0
4,67,4,4222.0
4,68,3,4141.0
4,69,2,4175.0
4,70,1,4103.0
5,1,69,2444.0
5,2,68,2505.0
5,3,67,2421.0
5,4,66,2511.0
5,5,65,2373.0
5,6,64,2479.0
5,7,63,2468.0
5,8,62,2403.0
5,9,61,2532.0
5,10,60,2484.0
5,11,59,2544.0
5,12,58,2531.0
5,13,57,2502.0
5,14,56,2567.0
5,15,55,2515.0
5,16,54,2555.0
5,17,53,2645.0
5,18,52,2489.0
5,19,51,2577.0
5,20,50,2564.0
5,21,49,2752.0
5,22,48,2587.0
5,23,47,2739.0
5,24,46,2646.0
5,25,45,2649.0
5,26,44,2577.0
5,27,43,2666.0
